PopSize: 20,MutationRate: 0.05,Crossover: 0.15,dying: 0.01,Gens: 0
29705, 0.000396184, , 29705, 49428204
29706, 0.000409238, , 29706, 49428204
29707, 0.000409239, , 29707, 49428204
29708, 0.000409261, , 29708, 49428204
29709, 0.000409284, , 29709, 49428204
29710, 0.000409306, , 29710, 49428204
29711, 0.000396406, , 29711, 49420766
29712, 0.000409321, , 29712, 49420766
29713, 0.000409333, , 29713, 49420766
29714, 0.000409308, , 29714, 49420766
29715, 0.000409384, , 29715, 49420766
29716, 0.000409427, , 29716, 49418828
29717, 0.000396533, , 29717, 49418828
29718, 0.000409431, , 29718, 49418828
29719, 0.00040943, , 29719, 49418828
29720, 0.00040944, , 29720, 49417516
29721, 0.000409411, , 29721, 49417516
29722, 0.000409452, , 29722, 49417516
29723, 0.000383578, , 29723, 49417516
29724, 0.000409487, , 29724, 49412228
29725, 0.000396445, , 29725, 49412228
29726, 0.000409499, , 29726, 49412228
29727, 0.000409517, , 29727, 49412228
29728, 0.000396497, , 29728, 49412228
29729, 0.000409555, , 29729, 49412228
29730, 0.000409536, , 29730, 49406718
29731, 0.000409539, , 29731, 49406718
29732, 0.000396623, , 29732, 49406718
29733, 0.000409584, , 29733, 49406718
29734, 0.000396625, , 29734, 49406718
29735, 0.000409567, , 29735, 49406718
29736, 0.000409569, , 29736, 49406718
29737, 0.000396593, , 29737, 49406718
29738, 0.000409613, , 29738, 49406718
29739, 0.000409589, , 29739, 49406718
29740, 0.000409654, , 29740, 49406718
29741, 0.000409661, , 29741, 49399582
29742, 0.000409673, , 29742, 49399582
29743, 0.000409714, , 29743, 49398617
29744, 0.00038377, , 29744, 49391481
29745, 0.00040978, , 29745, 49391481
29746, 0.000409756, , 29746, 49391481
29747, 0.000409817, , 29747, 49391481
29748, 0.000409819, , 29748, 49391481
29749, 0.000409835, , 29749, 49391481
29750, 0.000409831, , 29750, 49389739
29751, 0.000409866, , 29751, 49389739
29752, 0.000409868, , 29752, 49389739
29753, 0.000409893, , 29753, 49389739
29754, 0.000409915, , 29754, 49389739
29755, 0.000409922, , 29755, 49389739
29756, 0.000409939, , 29756, 49389739
29757, 0.000409946, , 29757, 49389739
29758, 0.000409946, , 29758, 49389739
29759, 0.000409947, , 29759, 49387849
29760, 0.000409932, , 29760, 49387849
29761, 0.000409924, , 29761, 49387849
29762, 0.000392845, , 29762, 49387849
29763, 0.000396904, , 29763, 49387849
29764, 0.000409958, , 29764, 49387849
29765, 0.00040995, , 29765, 49383750
29766, 0.000409979, , 29766, 49383750
29767, 0.000409986, , 29767, 49383750
29768, 0.000410004, , 29768, 49383750
29769, 0.000409985, , 29769, 49383750
29770, 0.000410031, , 29770, 49376729
29771, 0.000410044, , 29771, 49376729
29772, 0.000410067, , 29772, 49376729
29773, 0.000410099, , 29773, 49376729
29774, 0.000410102, , 29774, 49370740
29775, 0.000410164, , 29775, 49370740
29776, 0.000410149, , 29776, 49370740
29777, 0.000410179, , 29777, 49370740
29778, 0.000410148, , 29778, 49370740
29779, 0.000410202, , 29779, 49370740
29780, 0.000410244, , 29780, 49367798
29781, 0.000410221, , 29781, 49367798
29782, 0.000410269, , 29782, 49367798
29783, 0.000391397, , 29783, 49367798
29784, 0.000410283, , 29784, 49367798
29785, 0.000410264, , 29785, 49367798
29786, 0.000410292, , 29786, 49367798
29787, 0.000410265, , 29787, 49367798
29788, 0.000410308, , 29788, 49367798
29789, 0.000410268, , 29789, 49367798
29790, 0.000410277, , 29790, 49367798
29791, 0.000397256, , 29791, 49367798
29792, 0.000397254, , 29792, 49366956
29793, 0.000397255, , 29793, 49363078
29794, 0.000410245, , 29794, 49363078
29795, 0.000410287, , 29795, 49363078
29796, 0.000410335, , 29796, 49363078
29797, 0.000410348, , 29797, 49363078
29798, 0.000397477, , 29798, 49363078
29799, 0.000389474, , 29799, 49363078
29800, 0.00041037, , 29800, 49363078
29801, 0.000410399, , 29801, 49352925
29802, 0.000410404, , 29802, 49352925
29803, 0.000410419, , 29803, 49352925
29804, 0.000410439, , 29804, 49352925
29805, 0.00041047, , 29805, 49350825
29806, 0.000410508, , 29806, 49350825
29807, 0.000410549, , 29807, 49350825
29808, 0.000410547, , 29808, 49350825
29809, 0.000397557, , 29809, 49350825
29810, 0.000410523, , 29810, 49350825
29811, 0.000410533, , 29811, 49350825
29812, 0.000410593, , 29812, 49350825
29813, 0.000389301, , 29813, 49350825
29814, 0.000410518, , 29814, 49350825
29815, 0.000410551, , 29815, 49350825
29816, 0.000410485, , 29816, 49350825
29817, 0.000395811, , 29817, 49350825
29818, 0.000410567, , 29818, 49350825
29819, 0.000410593, , 29819, 49350825
29820, 0.000393668, , 29820, 49350825
29821, 0.000410593, , 29821, 49350825
29822, 0.00039771, , 29822, 49350825
29823, 0.00041057, , 29823, 49350286
29824, 0.000410594, , 29824, 49350286
29825, 0.000410583, , 29825, 49350286
29826, 0.00041059, , 29826, 49350286
29827, 0.000394069, , 29827, 49350286
29828, 0.000410589, , 29828, 49350286
29829, 0.000397558, , 29829, 49348543
29830, 0.000410601, , 29830, 49348543
29831, 0.000410603, , 29831, 49348543
29832, 0.000410576, , 29832, 49348543
29833, 0.00041056, , 29833, 49348543
29834, 0.00041058, , 29834, 49348543
29835, 0.000410584, , 29835, 49348543
29836, 0.000397473, , 29836, 49346175
29837, 0.000397443, , 29837, 49346175
29838, 0.000410529, , 29838, 49346175
29839, 0.000390606, , 29839, 49346175
29840, 0.000403234, , 29840, 49346175
29841, 0.000410652, , 29841, 49346175
29842, 0.00041067, , 29842, 49346175
29843, 0.000410665, , 29843, 49346175
29844, 0.00041067, , 29844, 49346175
29845, 0.000410653, , 29845, 49346078
29846, 0.00041067, , 29846, 49346078
29847, 0.000410674, , 29847, 49341850
29848, 0.000397602, , 29848, 49341850
29849, 0.000410678, , 29849, 49341850
29850, 0.00041068, , 29850, 49341850
29851, 0.000410703, , 29851, 49341850
29852, 0.000410717, , 29852, 49341850
29853, 0.000410704, , 29853, 49341850
29854, 0.000410733, , 29854, 49341511
29855, 0.000410739, , 29855, 49341511
29856, 0.000410743, , 29856, 49341511
29857, 0.000410724, , 29857, 49341511
29858, 0.000410686, , 29858, 49341511
29859, 0.0004107, , 29859, 49340099
29860, 0.000410749, , 29860, 49340099
29861, 0.000410749, , 29861, 49340099
29862, 0.000410724, , 29862, 49340099
29863, 0.00041075, , 29863, 49339760
29864, 0.00039768, , 29864, 49339760
29865, 0.000410703, , 29865, 49339760
29866, 0.000410772, , 29866, 49339760
29867, 0.000384734, , 29867, 49339760
29868, 0.000410775, , 29868, 49339760
29869, 0.000410776, , 29869, 49339760
29870, 0.000410741, , 29870, 49339760
29871, 0.000397668, , 29871, 49339760
29872, 0.000397689, , 29872, 49339760
29873, 0.000410726, , 29873, 49339760
29874, 0.000410745, , 29874, 49339760
29875, 0.000410777, , 29875, 49339760
29876, 0.000410777, , 29876, 49339760
29877, 0.000410719, , 29877, 49339760
29878, 0.000410777, , 29878, 49339760
29879, 0.000410777, , 29879, 49339760
29880, 0.000410777, , 29880, 49339760
29881, 0.000410777, , 29881, 49339760
29882, 0.000410766, , 29882, 49339760
29883, 0.000371335, , 29883, 49334474
29884, 0.000386794, , 29884, 49334474
29885, 0.000397709, , 29885, 49334474
29886, 0.000410803, , 29886, 49334474
29887, 0.000410789, , 29887, 49334474
29888, 0.000410824, , 29888, 49334474
29889, 0.000410863, , 29889, 49334474
29890, 0.000410834, , 29890, 49334474
29891, 0.000410843, , 29891, 49334474
29892, 0.000410851, , 29892, 49334474
29893, 0.000410841, , 29893, 49334474
29894, 0.000410828, , 29894, 49323668
29895, 0.000410902, , 29895, 49322143
29896, 0.000397881, , 29896, 49322143
29897, 0.000410985, , 29897, 49322143
29898, 0.00041102, , 29898, 49322143
29899, 0.000411052, , 29899, 49322143
29900, 0.000411036, , 29900, 49322143
29901, 0.00041107, , 29901, 49322143
29902, 0.00041105, , 29902, 49322143
29903, 0.000411051, , 29903, 49322143
29904, 0.000411052, , 29904, 49322143
29905, 0.000397942, , 29905, 49318424
29906, 0.000411077, , 29906, 49318424
29907, 0.000411074, , 29907, 49318424
29908, 0.000411077, , 29908, 49318424
29909, 0.000411063, , 29909, 49317209
29910, 0.000398102, , 29910, 49317209
29911, 0.000411129, , 29911, 49317209
29912, 0.00041114, , 29912, 49317209
29913, 0.000398148, , 29913, 49317209
29914, 0.000389576, , 29914, 49317209
29915, 0.000411133, , 29915, 49315282
29916, 0.000398255, , 29916, 49315282
29917, 0.000390524, , 29917, 49315282
29918, 0.00039944, , 29918, 49315282
29919, 0.00041115, , 29919, 49315282
29920, 0.000411175, , 29920, 49314481
29921, 0.000411182, , 29921, 49314481
29922, 0.000398213, , 29922, 49314481
29923, 0.000411156, , 29923, 49314481
29924, 0.000398194, , 29924, 49314481
29925, 0.000397986, , 29925, 49314481
29926, 0.00041117, , 29926, 49314481
29927, 0.000411186, , 29927, 49314481
29928, 0.000398065, , 29928, 49314481
29929, 0.000411142, , 29929, 49314481
29930, 0.000411167, , 29930, 49314481
29931, 0.000411171, , 29931, 49314481
29932, 0.000411188, , 29932, 49313981
29933, 0.000411175, , 29933, 49313981
29934, 0.000411184, , 29934, 49313981
29935, 0.000411175, , 29935, 49313981
29936, 0.000411175, , 29936, 49313981
29937, 0.000398137, , 29937, 49313981
29938, 0.000411203, , 29938, 49310506
29939, 0.00041121, , 29939, 49310506
29940, 0.000411214, , 29940, 49309240
29941, 0.000411235, , 29941, 49309240
29942, 0.000411251, , 29942, 49309240
29943, 0.00041126, , 29943, 49309240
29944, 0.000411279, , 29944, 49307570
29945, 0.000411285, , 29945, 49307570
29946, 0.000411281, , 29946, 49307570
29947, 0.00041129, , 29947, 49299564
29948, 0.000411285, , 29948, 49299564
29949, 0.000411337, , 29949, 49299564
29950, 0.000411328, , 29950, 49299564
29951, 0.000411384, , 29951, 49299564
29952, 0.000392831, , 29952, 49299564
29953, 0.000411376, , 29953, 49299564
29954, 0.000398442, , 29954, 49299564
29955, 0.000411447, , 29955, 49299564
29956, 0.000411431, , 29956, 49299564
29957, 0.000411438, , 29957, 49291676
29958, 0.000411396, , 29958, 49291676
29959, 0.000411454, , 29959, 49291676
29960, 0.000411456, , 29960, 49281032
29961, 0.000411476, , 29961, 49281032
29962, 0.000411447, , 29962, 49281032
29963, 0.000390428, , 29963, 49281032
29964, 0.000411541, , 29964, 49281032
29965, 0.000411546, , 29965, 49281032
29966, 0.000390664, , 29966, 49281032
29967, 0.000402194, , 29967, 49281032
29968, 0.00039852, , 29968, 49281032
29969, 0.000398493, , 29969, 49281032
29970, 0.000411621, , 29970, 49281032
29971, 0.000411676, , 29971, 49281032
29972, 0.000398743, , 29972, 49281032
29973, 0.000411727, , 29973, 49281032
29974, 0.000411691, , 29974, 49281032
29975, 0.000398554, , 29975, 49281032
29976, 0.000398568, , 29976, 49278968
29977, 0.000411662, , 29977, 49278968
29978, 0.000411728, , 29978, 49278968
29979, 0.000411708, , 29979, 49278968
29980, 0.000411734, , 29980, 49278968
29981, 0.000411719, , 29981, 49278968
29982, 0.000411738, , 29982, 49278968
29983, 0.000390124, , 29983, 49278968
29984, 0.000398738, , 29984, 49278968
29985, 0.000398696, , 29985, 49278968
29986, 0.000391113, , 29986, 49278968
29987, 0.000411791, , 29987, 49278968
29988, 0.000398821, , 29988, 49278968
29989, 0.0004118, , 29989, 49268635
29990, 0.000398685, , 29990, 49268635
29991, 0.000411776, , 29991, 49268635
29992, 0.000394277, , 29992, 49268635
29993, 0.000390014, , 29993, 49268635
29994, 0.000398554, , 29994, 49268635
29995, 0.000411864, , 29995, 49268635
29996, 0.00041193, , 29996, 49268635
29997, 0.000411937, , 29997, 49268635
29998, 0.000411937, , 29998, 49268635
29999, 0.000411924, , 29999, 49268635
30000, 0.000411948, , 30000, 49268635
30001, 0.000411875, , 30001, 49268635
30002, 0.000411964, , 30002, 49268635
30003, 0.000411903, , 30003, 49268635
30004, 0.000411947, , 30004, 49268635
30005, 0.000411946, , 30005, 49262818
30006, 0.000411969, , 30006, 49262818
30007, 0.000411964, , 30007, 49262818
30008, 0.00039889, , 30008, 49262818
30009, 0.000411895, , 30009, 49262818
30010, 0.000411913, , 30010, 49262818
30011, 0.000411947, , 30011, 49262818
30012, 0.000411964, , 30012, 49262818
30013, 0.000411964, , 30013, 49262818
30014, 0.000390531, , 30014, 49262818
30015, 0.000411914, , 30015, 49262818
30016, 0.000411931, , 30016, 49262818
30017, 0.000390351, , 30017, 49262818
30018, 0.000411959, , 30018, 49262818
30019, 0.000385775, , 30019, 49262818
30020, 0.000385806, , 30020, 49262818
30021, 0.000411964, , 30021, 49262818
30022, 0.000411916, , 30022, 49262818
30023, 0.000411935, , 30023, 49262818
30024, 0.000411944, , 30024, 49262818
30025, 0.000398727, , 30025, 49262818
30026, 0.000398851, , 30026, 49262818
30027, 0.000398983, , 30027, 49260000
30028, 0.000412002, , 30028, 49257088
30029, 0.00041207, , 30029, 49257088
30030, 0.000371248, , 30030, 49257088
30031, 0.000381358, , 30031, 49254240
30032, 0.000399903, , 30032, 49254240
30033, 0.000412157, , 30033, 49254240
30034, 0.000399052, , 30034, 49254240
30035, 0.000412171, , 30035, 49254240
30036, 0.000412181, , 30036, 49254240
30037, 0.000412168, , 30037, 49254240
30038, 0.000412151, , 30038, 49254240
30039, 0.000412202, , 30039, 49254240
30040, 0.000412166, , 30040, 49254240
30041, 0.000385969, , 30041, 49254240
30042, 0.000412205, , 30042, 49254240
30043, 0.000412205, , 30043, 49254240
30044, 0.000412205, , 30044, 49254240
30045, 0.000412197, , 30045, 49254240
30046, 0.000412185, , 30046, 49254240
30047, 0.000412193, , 30047, 49254240
30048, 0.000399038, , 30048, 49254240
30049, 0.000412187, , 30049, 49254240
30050, 0.000412187, , 30050, 49254240
30051, 0.000412205, , 30051, 49254240
30052, 0.000412205, , 30052, 49254240
30053, 0.000399136, , 30053, 49254240
30054, 0.000398985, , 30054, 49249558
30055, 0.000412181, , 30055, 49249558
30056, 0.000412188, , 30056, 49249558
30057, 0.000412224, , 30057, 49249558
30058, 0.000412237, , 30058, 49246729
30059, 0.000391883, , 30059, 49246729
30060, 0.00041219, , 30060, 49246729
30061, 0.000412228, , 30061, 49246729
30062, 0.000412279, , 30062, 49246729
30063, 0.000412283, , 30063, 49246729
30064, 0.000412285, , 30064, 49246729
30065, 0.00041227, , 30065, 49246729
30066, 0.000412248, , 30066, 49246729
30067, 0.000412294, , 30067, 49246729
30068, 0.000399274, , 30068, 49241110
30069, 0.000399112, , 30069, 49241110
30070, 0.000412341, , 30070, 49241110
30071, 0.000412375, , 30071, 49240035
30072, 0.000412405, , 30072, 49240035
30073, 0.000412384, , 30073, 49240035
30074, 0.000412398, , 30074, 49240035
30075, 0.000412426, , 30075, 49240035
30076, 0.00041243, , 30076, 49240035
30077, 0.000412325, , 30077, 49240035
30078, 0.000412418, , 30078, 49240035
30079, 0.000412431, , 30079, 49240035
30080, 0.000412424, , 30080, 49240035
30081, 0.000412448, , 30081, 49228021
30082, 0.000412454, , 30082, 49228021
30083, 0.000412466, , 30083, 49228021
30084, 0.000412457, , 30084, 49228021
30085, 0.000412468, , 30085, 49228021
30086, 0.000393722, , 30086, 49228021
30087, 0.000412503, , 30087, 49228021
30088, 0.00041254, , 30088, 49226443
30089, 0.000412586, , 30089, 49226443
30090, 0.000412642, , 30090, 49226443
30091, 0.000412622, , 30091, 49218964
30092, 0.000412672, , 30092, 49218964
30093, 0.00041269, , 30093, 49218964
30094, 0.000412709, , 30094, 49218964
30095, 0.000412712, , 30095, 49217386
30096, 0.00039957, , 30096, 49217386
30097, 0.000412803, , 30097, 49217386
30098, 0.000412806, , 30098, 49217386
30099, 0.00041281, , 30099, 49208766
30100, 0.000412809, , 30100, 49208766
30101, 0.000399679, , 30101, 49208766
30102, 0.00041288, , 30102, 49208766
30103, 0.000412923, , 30103, 49208766
30104, 0.000412953, , 30104, 49208766
30105, 0.000412951, , 30105, 49208766
30106, 0.000412915, , 30106, 49208766
30107, 0.000412946, , 30107, 49208766
30108, 0.00039975, , 30108, 49208766
30109, 0.000412952, , 30109, 49208766
30110, 0.000412967, , 30110, 49208766
30111, 0.000412967, , 30111, 49208766
30112, 0.000412967, , 30112, 49208766
30113, 0.000390686, , 30113, 49208766
30114, 0.000412965, , 30114, 49208766
30115, 0.000399773, , 30115, 49208766
30116, 0.000412955, , 30116, 49208766
30117, 0.000412955, , 30117, 49208766
30118, 0.000412949, , 30118, 49208766
30119, 0.000412967, , 30119, 49208766
30120, 0.000412922, , 30120, 49208766
30121, 0.000399846, , 30121, 49208766
30122, 0.000412967, , 30122, 49208766
30123, 0.000412946, , 30123, 49208766
30124, 0.000412967, , 30124, 49208766
30125, 0.000412954, , 30125, 49208766
30126, 0.000412957, , 30126, 49208766
30127, 0.000412939, , 30127, 49208766
30128, 0.000412967, , 30128, 49208766
30129, 0.000412965, , 30129, 49208749
30130, 0.000412958, , 30130, 49208749
30131, 0.000399824, , 30131, 49208749
30132, 0.000412955, , 30132, 49208749
30133, 0.000412946, , 30133, 49208749
30134, 0.000412967, , 30134, 49208749
30135, 0.000412967, , 30135, 49208749
30136, 0.000412969, , 30136, 49206248
30137, 0.000412945, , 30137, 49206248
30138, 0.000399815, , 30138, 49206248
30139, 0.000399956, , 30139, 49206231
30140, 0.000412986, , 30140, 49206231
30141, 0.000412992, , 30141, 49206231
30142, 0.000413009, , 30142, 49206231
30143, 0.000391448, , 30143, 49206231
30144, 0.000412926, , 30144, 49206231
30145, 0.000413009, , 30145, 49206231
30146, 0.000413009, , 30146, 49206231
30147, 0.000413009, , 30147, 49206231
30148, 0.000413009, , 30148, 49206231
30149, 0.000399783, , 30149, 49206231
30150, 0.000413009, , 30150, 49206231
30151, 0.000399707, , 30151, 49206231
30152, 0.000399671, , 30152, 49206231
30153, 0.000399705, , 30153, 49205935
30154, 0.000412944, , 30154, 49205935
30155, 0.000412964, , 30155, 49205935
30156, 0.000400019, , 30156, 49205935
30157, 0.000412997, , 30157, 49205935
30158, 0.000413009, , 30158, 49205935
30159, 0.000412991, , 30159, 49205935
30160, 0.000412958, , 30160, 49205935
30161, 0.000412973, , 30161, 49205935
30162, 0.000412984, , 30162, 49205935
30163, 0.000412988, , 30163, 49205935
30164, 0.00041298, , 30164, 49205935
30165, 0.000413009, , 30165, 49205935
30166, 0.000413012, , 30166, 49202598
30167, 0.000413015, , 30167, 49202598
30168, 0.000413023, , 30168, 49202598
30169, 0.000413045, , 30169, 49202598
30170, 0.000413038, , 30170, 49202598
30171, 0.000413067, , 30171, 49202598
30172, 0.000413, , 30172, 49202598
30173, 0.000413061, , 30173, 49202598
30174, 0.000413021, , 30174, 49202598
30175, 0.000413036, , 30175, 49202598
30176, 0.000413067, , 30176, 49202598
30177, 0.000413016, , 30177, 49202598
30178, 0.000413067, , 30178, 49200512
30179, 0.000413047, , 30179, 49200512
30180, 0.000413061, , 30180, 49200512
30181, 0.000413079, , 30181, 49200512
30182, 0.000399862, , 30182, 49200512
30183, 0.000413055, , 30183, 49200512
30184, 0.000399914, , 30184, 49200512
30185, 0.000413102, , 30185, 49200512
30186, 0.000413104, , 30186, 49200512
30187, 0.000399909, , 30187, 49200512
30188, 0.000413105, , 30188, 49200512
30189, 0.000413105, , 30189, 49200512
30190, 0.000413093, , 30190, 49200512
30191, 0.000413089, , 30191, 49200512
30192, 0.000413099, , 30192, 49200512
30193, 0.000399995, , 30193, 49200512
30194, 0.000413104, , 30194, 49200512
30195, 0.000413103, , 30195, 49200512
30196, 0.000413085, , 30196, 49200512
30197, 0.000413105, , 30197, 49200512
30198, 0.000397043, , 30198, 49200512
30199, 0.000413105, , 30199, 49200512
30200, 0.000413105, , 30200, 49200512
30201, 0.000413076, , 30201, 49200512
30202, 0.000399949, , 30202, 49196677
30203, 0.000399962, , 30203, 49196677
30204, 0.000413092, , 30204, 49196677
30205, 0.000413125, , 30205, 49196677
30206, 0.000413147, , 30206, 49196677
30207, 0.000391752, , 30207, 49196677
30208, 0.000413151, , 30208, 49196677
30209, 0.00041317, , 30209, 49196677
30210, 0.000400003, , 30210, 49196677
30211, 0.000413127, , 30211, 49196677
30212, 0.000400096, , 30212, 49193982
30213, 0.000413172, , 30213, 49193982
30214, 0.000413164, , 30214, 49193982
30215, 0.000413172, , 30215, 49193982
30216, 0.000413172, , 30216, 49193982
30217, 0.000413108, , 30217, 49193982
30218, 0.000413152, , 30218, 49193982
30219, 0.000413165, , 30219, 49193982
30220, 0.000413174, , 30220, 49193982
30221, 0.000413206, , 30221, 49193982
30222, 0.000413191, , 30222, 49193982
30223, 0.000413198, , 30223, 49193982
30224, 0.000413215, , 30224, 49193982
30225, 0.000413215, , 30225, 49193982
30226, 0.000413174, , 30226, 49193982
30227, 0.000413215, , 30227, 49193982
30228, 0.000413215, , 30228, 49193982
30229, 0.000413182, , 30229, 49193982
30230, 0.000413208, , 30230, 49193982
30231, 0.000413204, , 30231, 49193982
30232, 0.000413193, , 30232, 49193982
30233, 0.000413215, , 30233, 49193982
30234, 0.000413215, , 30234, 49193982
30235, 0.000413215, , 30235, 49193982
30236, 0.000400135, , 30236, 49193982
30237, 0.000413209, , 30237, 49193982
30238, 0.000413161, , 30238, 49192173
30239, 0.000413171, , 30239, 49192173
30240, 0.000413178, , 30240, 49192173
30241, 0.000400095, , 30241, 49192173
30242, 0.000413223, , 30242, 49192173
30243, 0.000413184, , 30243, 49192173
30244, 0.000413225, , 30244, 49192173
30245, 0.000413223, , 30245, 49192173
30246, 0.000413224, , 30246, 49192173
30247, 0.000413245, , 30247, 49192173
30248, 0.000413228, , 30248, 49192173
30249, 0.000413244, , 30249, 49192173
30250, 0.000413245, , 30250, 49192173
30251, 0.000413245, , 30251, 49192173
30252, 0.000413243, , 30252, 49192173
30253, 0.000413245, , 30253, 49192173
30254, 0.000413236, , 30254, 49191668
30255, 0.000413254, , 30255, 49183743
30256, 0.000413262, , 30256, 49183743
30257, 0.000413231, , 30257, 49183743
30258, 0.000413236, , 30258, 49183743
30259, 0.000413313, , 30259, 49183743
30260, 0.000413339, , 30260, 49177692
30261, 0.000413356, , 30261, 49177692
30262, 0.000413393, , 30262, 49177692
30263, 0.000413377, , 30263, 49177692
30264, 0.000413411, , 30264, 49177692
30265, 0.000413414, , 30265, 49177692
30266, 0.000413435, , 30266, 49177692
30267, 0.000413485, , 30267, 49164744
30268, 0.00041349, , 30268, 49164744
30269, 0.000413514, , 30269, 49164744
30270, 0.000413535, , 30270, 49164744
30271, 0.000413492, , 30271, 49164744
30272, 0.000413565, , 30272, 49164744
30273, 0.000413626, , 30273, 49156220
30274, 0.000413663, , 30274, 49156220
30275, 0.000413728, , 30275, 49156220
30276, 0.000413746, , 30276, 49156220
30277, 0.000413771, , 30277, 49156220
30278, 0.000413818, , 30278, 49156220
30279, 0.000413838, , 30279, 49156220
30280, 0.000413831, , 30280, 49156220
30281, 0.000392345, , 30281, 49155844
30282, 0.000413834, , 30282, 49155844
30283, 0.000413852, , 30283, 49154377
30284, 0.000413853, , 30284, 49154377
30285, 0.000413808, , 30285, 49154377
30286, 0.000413853, , 30286, 49154377
30287, 0.00040068, , 30287, 49154377
30288, 0.00041385, , 30288, 49154377
30289, 0.000394312, , 30289, 49154010
30290, 0.0003932, , 30290, 49152167
30291, 0.000413885, , 30291, 49152025
30292, 0.000413894, , 30292, 49152025
30293, 0.000413904, , 30293, 49152025
30294, 0.000413883, , 30294, 49152025
30295, 0.000398984, , 30295, 49150191
30296, 0.000413924, , 30296, 49150191
30297, 0.000400674, , 30297, 49148286
30298, 0.000413896, , 30298, 49147910
30299, 0.000413918, , 30299, 49147910
30300, 0.000400791, , 30300, 49147910
30301, 0.000413884, , 30301, 49147910
30302, 0.000413912, , 30302, 49147910
30303, 0.000413919, , 30303, 49147910
30304, 0.000413963, , 30304, 49147910
30305, 0.000413937, , 30305, 49147910
30306, 0.000413978, , 30306, 49147910
30307, 0.00040085, , 30307, 49147910
30308, 0.000413982, , 30308, 49147910
30309, 0.000400815, , 30309, 49147910
30310, 0.000400851, , 30310, 49147910
30311, 0.00041399, , 30311, 49147910
30312, 0.000413958, , 30312, 49147910
30313, 0.000413972, , 30313, 49147910
30314, 0.00041399, , 30314, 49147910
30315, 0.000413971, , 30315, 49147910
30316, 0.000413955, , 30316, 49147910
30317, 0.00041399, , 30317, 49147910
30318, 0.000413975, , 30318, 49147910
30319, 0.000413988, , 30319, 49147910
30320, 0.000400867, , 30320, 49147910
30321, 0.000413969, , 30321, 49147910
30322, 0.000413987, , 30322, 49147910
30323, 0.000413988, , 30323, 49147910
30324, 0.000413956, , 30324, 49147910
30325, 0.00041399, , 30325, 49147910
30326, 0.000413957, , 30326, 49147910
30327, 0.000413986, , 30327, 49147910
30328, 0.00041399, , 30328, 49147910
30329, 0.000413949, , 30329, 49147910
30330, 0.000413991, , 30330, 49146809
30331, 0.000413984, , 30331, 49146809
30332, 0.000413994, , 30332, 49146809
30333, 0.000413995, , 30333, 49146809
30334, 0.000392671, , 30334, 49146809
30335, 0.000413972, , 30335, 49146809
30336, 0.000413998, , 30336, 49146809
30337, 0.000400669, , 30337, 49146809
30338, 0.000392552, , 30338, 49146809
30339, 0.000404627, , 30339, 49145431
30340, 0.000413991, , 30340, 49145431
30341, 0.000414012, , 30341, 49145431
30342, 0.000414014, , 30342, 49145431
30343, 0.000413989, , 30343, 49145431
30344, 0.000400769, , 30344, 49145431
30345, 0.000414023, , 30345, 49144528
30346, 0.000414029, , 30346, 49144528
30347, 0.00040078, , 30347, 49144528
30348, 0.000414039, , 30348, 49144528
30349, 0.000414042, , 30349, 49144528
30350, 0.000400903, , 30350, 49144528
30351, 0.000400792, , 30351, 49144528
30352, 0.000400984, , 30352, 49144528
30353, 0.000414047, , 30353, 49144528
30354, 0.00041404, , 30354, 49144528
30355, 0.000414039, , 30355, 49144528
30356, 0.000414047, , 30356, 49144528
30357, 0.000413977, , 30357, 49144528
30358, 0.000414026, , 30358, 49144528
30359, 0.000400839, , 30359, 49144528
30360, 0.000414036, , 30360, 49144528
30361, 0.000414046, , 30361, 49144498
30362, 0.000414047, , 30362, 49144498
30363, 0.00040078, , 30363, 49144498
30364, 0.000414047, , 30364, 49144498
30365, 0.000414048, , 30365, 49143918
30366, 0.000414031, , 30366, 49143918
30367, 0.000414039, , 30367, 49143918
30368, 0.000414049, , 30368, 49143918
30369, 0.000394674, , 30369, 49143918
30370, 0.000414053, , 30370, 49143918
30371, 0.000414055, , 30371, 49143918
30372, 0.000414057, , 30372, 49143918
30373, 0.000414057, , 30373, 49143918
30374, 0.000414044, , 30374, 49143918
30375, 0.000414057, , 30375, 49143918
30376, 0.000414057, , 30376, 49143918
30377, 0.000414055, , 30377, 49139203
30378, 0.000414059, , 30378, 49139203
30379, 0.000400806, , 30379, 49139203
30380, 0.000413982, , 30380, 49139203
30381, 0.000414032, , 30381, 49139203
30382, 0.000414056, , 30382, 49139203
30383, 0.000414039, , 30383, 49139203
30384, 0.000400193, , 30384, 49139203
30385, 0.000400828, , 30385, 49139203
30386, 0.000400952, , 30386, 49139203
30387, 0.000414042, , 30387, 49139203
30388, 0.000414067, , 30388, 49139203
30389, 0.00041407, , 30389, 49139203
30390, 0.000414064, , 30390, 49139203
30391, 0.00041412, , 30391, 49139203
30392, 0.000414135, , 30392, 49139203
30393, 0.00040116, , 30393, 49139203
30394, 0.000414141, , 30394, 49134069
30395, 0.000414131, , 30395, 49134069
30396, 0.000414141, , 30396, 49134069
30397, 0.000389646, , 30397, 49134069
30398, 0.000414163, , 30398, 49134069
30399, 0.000414179, , 30399, 49134069
30400, 0.000414194, , 30400, 49134069
30401, 0.000392347, , 30401, 49131842
